pnum,voicefil,voice,HNDE,HNEX,HNIN,HPEF,HPFO,HPRE,LNEY,LNSP,LNSW,LPAT,LPFO,LPGR,HN,HP,LN,LP,form_smean,form_svar,form_rmean,form_rvar,intense_smean,intense_svar,intense_rmean,intense_rvar,pitch_smean,pitch_svar,pitch_rmean,pitch_rvar,ptype,hilo_actual,form_smeanMD,form_svarMD,intense_smeanMD,intense_svarMD,pitch_smeanMD,pitch_svarMD,LPr,LNr,newpster,vsex,feelpower,Zsub_form_smean,Zsub_form_svar,Zsub_form_rmean,Zsub_form_rvar,Zsub_intense_smean,Zsub_intense_svar,Zsub_intense_rmean,Zsub_intense_rvar,Zsub_pitch_smean,Zsub_pitch_svar,Zsub_pitch_rmean,Zsub_pitch_rvar
50,f116_power.wav,116,2,3,4,2,3,4,5,5,4,4,2,5,3,3,4.67,3.67,1161.632364,33235.07133,1313.802129,49223.95045,61.0743689,197.4442821,58.49586174,206.0669846,212.9049111,1896.757578,196.789912,2048.655769,BATNA,lo,38.38236379,-8130.418671,2.2935455,-1.073653021,57.00054512,431.9175776,4.33,3.33,3.415,F,2,0.087697,-0.841651,0.242232,-0.974727,0.642174,0.362804,0.602164,0.218927,0.874477,-0.127272,0.522486,0.139424
51,f116_power.wav,116,5,5,2,6,7,6,2,2,2,6,6,6,4,6.33,2,6,1161.632364,33235.07133,1313.802129,49223.95045,61.0743689,197.4442821,58.49586174,206.0669846,212.9049111,1896.757578,196.789912,2048.655769,BATNA,lo,38.38236379,-8130.418671,2.2935455,-1.073653021,57.00054512,431.9175776,2,6,4.5825,F,2,0.087697,-0.841651,0.242232,-0.974727,0.642174,0.362804,0.602164,0.218927,0.874477,-0.127272,0.522486,0.139424
52,f116_power.wav,116,2,3,3,2,5,2,4,5,4,4,5,4,2.67,3,4.33,4.33,1161.632364,33235.07133,1313.802129,49223.95045,61.0743689,197.4442821,58.49586174,206.0669846,212.9049111,1896.757578,196.789912,2048.655769,BATNA,lo,38.38236379,-8130.418671,2.2935455,-1.073653021,57.00054512,431.9175776,3.67,3.67,3.2525,F,2,0.087697,-0.841651,0.242232,-0.974727,0.642174,0.362804,0.602164,0.218927,0.874477,-0.127272,0.522486,0.139424
54,f116_power.wav,116,4,4,3,5,6,3,4,4,3,6,5,5,3.67,4.67,3.67,5.33,1161.632364,33235.07133,1313.802129,49223.95045,61.0743689,197.4442821,58.49586174,206.0669846,212.9049111,1896.757578,196.789912,2048.655769,BATNA,lo,38.38236379,-8130.418671,2.2935455,-1.073653021,57.00054512,431.9175776,2.67,4.33,3.835,F,2,0.087697,-0.841651,0.242232,-0.974727,0.642174,0.362804,0.602164,0.218927,0.874477,-0.127272,0.522486,0.139424
55,f116_power.wav,116,6,5,5,5,4,3,6,6,5,5,5,4,5.33,4,5.67,4.67,1161.632364,33235.07133,1313.802129,49223.95045,61.0743689,197.4442821,58.49586174,206.0669846,212.9049111,1896.757578,196.789912,2048.655769,BATNA,lo,38.38236379,-8130.418671,2.2935455,-1.073653021,57.00054512,431.9175776,3.33,2.33,3.7475,F,2,0.087697,-0.841651,0.242232,-0.974727,0.642174,0.362804,0.602164,0.218927,0.874477,-0.127272,0.522486,0.139424
1,f119_power.wav,119,2,2,1,7,6,4,1,2,2,5,6,4,1.67,5.67,1.67,5,1089.736764,33310.72717,1291.207483,56511.44759,57.349755,177.059488,53.893073,181.329427,189.736219,1547.508031,175.001012,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,3,6.33,4.1675,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
2,f119_power.wav,119,3,3,5,2,2,3,5,3,5,3,3,3,3.67,2.33,4.33,3,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,5,3.67,3.6675,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
3,f119_power.wav,119,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,3,3,4,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
5,f119_power.wav,119,5,6,4,6,6,6,1,2,3,6,7,6,5,6,2,6.33,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,1.67,6,4.6675,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
6,f119_power.wav,119,4,4,5,4,7,5,3,5,3,4,4,3,4.33,5.33,3.67,3.67,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,4.33,4.33,4.58,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
7,f119_power.wav,119,5,3,5,4,5,3,3,3,3,4,5,4,4.33,4,3,4.33,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,3.67,5,4.25,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
9,f119_power.wav,119,2,3,4,4,4,4,3,3,3,4,4,3,3,4,3,3.67,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,4.33,5,4.0825,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
10,f119_power.wav,119,6,5,1,4,5,5,3,5,3,4,6,6,4,4.67,3.67,5.33,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,2.67,4.33,3.9175,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
11,f119_power.wav,119,4,4,1,2,4,4,1,4,7,6,3,4,3,3.33,4,4.33,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,3.67,4,3.5,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
12,f119_power.wav,119,3,3,1,5,5,4,2,2,1,6,6,5,2.33,4.67,1.67,5.67,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,2.33,6.33,3.915,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
13,f119_power.wav,119,1,4,1,6,7,6,1,1,2,7,7,7,2,6.33,1.33,7,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,1,6.67,4,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
14,f119_power.wav,119,4,4,1,4,4,4,4,4,4,4,4,4,3,4,4,4,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,4,4,3.75,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
16,f119_power.wav,119,4,4,4,5,5,5,5,5,4,5,4,4,4,5,4.67,4.33,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,3.67,3.33,4,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
18,f119_power.wav,119,4,5,3,6,6,6,4,4,5,3,5,6,4,6,4.33,4.67,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,3.33,3.67,4.25,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
19,f119_power.wav,119,1,4,1,2,5,2,2,5,4,4,6,5,2,3,3.67,5,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,3,4.33,3.0825,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
23,f119_power.wav,119,7,7,7,7,7,3,1,1,1,1,7,7,7,5.67,1,5,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,3,7,5.6675,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
24,f119_power.wav,119,6,5,4,6,5,5,1,2,2,5,5,5,5,5.33,1.67,5,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,3,6.33,4.915,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
26,f119_power.wav,119,4,4,3,4,5,5,5,3,4,4,4,3,3.67,4.67,4,3.67,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,4.33,4,4.1675,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
27,f119_power.wav,119,2,6,5,1,3,3,7,4,3,2,4,5,4.33,2.33,4.67,3.67,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,4.33,3.33,3.58,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
28,f119_power.wav,119,5,6,6,3,3,3,4,4,5,3,3,3,5.67,3,4.33,3,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,5,3.67,4.335,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
29,f119_power.wav,119,6,5,5,6,7,5,2,3,2,4,4,4,5.33,6,2.33,4,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,4,5.67,5.25,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
32,f119_power.wav,119,5,4,4,4,4,4,3,4,4,3,5,4,4.33,4,3.67,4,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,4,4.33,4.165,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
33,f119_power.wav,119,5,4,3,5,5,4,6,3,5,5,7,4,4,4.67,4.67,5.33,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,2.67,3.33,3.6675,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
35,f119_power.wav,119,5,5,2,4,5,3,2,2,2,4,5,5,4,4,2,4.67,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,3.33,6,4.3325,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
38,f119_power.wav,119,5,5,5,6,4,5,2,2,2,3,5,4,5,5,2,4,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,4,6,5,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
39,f119_power.wav,119,3,5,5,4,5,4,5,6,4,3,4,5,4.33,4.33,5,4,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,4,3,3.915,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
40,f119_power.wav,119,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,4,4,4,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
41,f119_power.wav,119,6,5,3,7,7,6,1,2,2,5,7,6,4.67,6.67,1.67,6,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,2,6.33,4.9175,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
42,f119_power.wav,119,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,4,4,4,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
45,f119_power.wav,119,6,5,4,6,7,7,1,1,3,6,7,7,5,6.67,1.67,6.67,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,1.33,6.33,4.8325,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
47,f119_power.wav,119,4,3,5,3,4,5,2,6,3,6,2,4,4,4,3.67,4,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,4,4.33,4.0825,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
48,f119_power.wav,119,6,6,4,5,6,1,1,2,2,3,2,5,5.33,4,1.67,3.33,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,4.67,6.33,5.0825,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
49,f119_power.wav,119,4,4,2,4,5,6,4,3,3,5,6,5,3.33,5,3.33,5.33,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,2.67,4.67,3.9175,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
50,f119_power.wav,119,2,3,3,2,2,4,4,3,5,3,4,4,2.67,2.67,4,3.67,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,4.33,4,3.4175,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
51,f119_power.wav,119,6,2,2,6,6,6,2,2,2,6,6,6,3.33,6,2,6,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,2,6,4.3325,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
52,f119_power.wav,119,3,3,3,3,4,3,5,5,4,4,5,5,3,3.33,4.67,4.67,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,3.33,3.33,3.2475,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
54,f119_power.wav,119,5,4,4,4,4,4,3,4,4,4,4,4,4.33,4,3.67,4,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,4,4.33,4.165,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
55,f119_power.wav,119,4,4,5,6,4,5,3,4,3,5,5,6,4.33,5,3.33,5.33,1089.736764,33310.72717,1291.207483,56511.44759,57.34975476,177.0594878,53.89307256,181.3294271,189.7362191,1547.508031,175.0010115,2566.684254,STATUS,hi,-33.51323633,-8054.762831,-1.431068645,-21.45844735,33.83185305,82.66803139,2.67,4.67,4.1675,F,4,-0.846134,-0.83436,-0.388394,-0.095241,-0.426704,-0.127576,-0.755502,-0.312763,-0.430214,-0.577437,-0.595596,0.850945
1,f125_power.wav,125,3,2,2,6,7,7,1,1,2,7,7,7,2.33,6.67,1.33,7,1303.862862,65835.4873,1295.089802,62928.86784,60.016255,165.455299,57.461164,183.892717,176.509341,1920.650529,163.866696,2437.085818,BATNA,hi,180.6128624,24469.9973,1.235431493,-33.06263579,20.60497469,455.8105293,1,6.67,4.1675,F,6,1.935088,2.300003,-0.280037,0.67924,0.33852,-0.406729,0.296963,-0.257669,-1.175054,-0.096475,-1.166946,0.672939
2,f125_power.wav,125,4,4,3,5,5,5,3,4,5,5,4,5,3.67,5,4,4.67,1303.862862,65835.4873,1295.089802,62928.86784,60.01625489,165.4552993,57.46116385,183.8927167,176.5093407,1920.650529,163.8666961,2437.085818,BATNA,hi,180.6128624,24469.9973,1.235431493,-33.06263579,20.60497469,455.8105293,3.33,4,4,F,6,1.935088,2.300003,-0.280037,0.67924,0.33852,-0.406729,0.296963,-0.257669,-1.175054,-0.096475,-1.166946,0.672939
3,f125_power.wav,125,5,3,5,5,5,5,5,5,5,5,5,5,4.33,5,5,5,1303.862862,65835.4873,1295.089802,62928.86784,60.01625489,165.4552993,57.46116385,183.8927167,176.5093407,1920.650529,163.8666961,2437.085818,BATNA,hi,180.6128624,24469.9973,1.235431493,-33.06263579,20.60497469,455.8105293,3,3,3.8325,F,6,1.935088,2.300003,-0.280037,0.67924,0.33852,-0.406729,0.296963,-0.257669,-1.175054,-0.096475,-1.166946,0.672939
5,f125_power.wav,125,4,4,2,5,5,4,4,4,3,5,5,5,3.33,4.67,3.67,5,1303.862862,65835.4873,1295.089802,62928.86784,60.01625489,165.4552993,57.46116385,183.8927167,176.5093407,1920.650529,163.8666961,2437.085818,BATNA,hi,180.6128624,24469.9973,1.235431493,-33.06263579,20.60497469,455.8105293,3,4.33,3.8325,F,6,1.935088,2.300003,-0.280037,0.67924,0.33852,-0.406729,0.296963,-0.257669,-1.175054,-0.096475,-1.166946,0.672939
6,f125_power.wav,125,3,4,5,5,5,4,3,2,4,3,6,4,4,4.67,3,4.33,1303.862862,65835.4873,1295.089802,62928.86784,60.01625489,165.4552993,57.46116385,183.8927167,176.5093407,1920.650529,163.8666961,2437.085818,BATNA,hi,180.6128624,24469.9973,1.235431493,-33.06263579,20.60497469,455.8105293,3.67,5,4.335,F,6,1.935088,2.300003,-0.280037,0.67924,0.33852,-0.406729,0.296963,-0.257669,-1.175054,-0.096475,-1.166946,0.672939
7,f125_power.wav,125,2,1,1,1,3,1,7,6,7,2,4,3,1.33,1.67,6.67,3,1303.862862,65835.4873,1295.089802,62928.86784,60.01625489,165.4552993,57.46116385,183.8927167,176.5093407,1920.650529,163.8666961,2437.085818,BATNA,hi,180.6128624,24469.9973,1.235431493,-33.06263579,20.60497469,455.8105293,5,1.33,2.3325,F,6,1.935088,2.300003,-0.280037,0.67924,0.33852,-0.406729,0.296963,-0.257669,-1.175054,-0.096475,-1.166946,0.672939
9,f125_power.wav,125,2,3,3,5,5,4,3,3,2,4,5,5,2.67,4.67,2.67,4.67,1303.862862,65835.4873,1295.089802,62928.86784,60.01625489,165.4552993,57.46116385,183.8927167,176.5093407,1920.650529,163.8666961,2437.085818,BATNA,hi,180.6128624,24469.9973,1.235431493,-33.06263579,20.60497469,455.8105293,3.33,5.33,4,F,6,1.935088,2.300003,-0.280037,0.67924,0.33852,-0.406729,0.296963,-0.257669,-1.175054,-0.096475,-1.166946,0.672939
10,f125_power.wav,125,2,5,3,3,3,4,2,3,1,2,3,3,3.33,3.33,2,2.67,1303.862862,65835.4873,1295.089802,62928.86784,60.01625489,165.4552993,57.46116385,183.8927167,176.5093407,1920.650529,163.8666961,2437.085818,BATNA,hi,180.6128624,24469.9973,1.235431493,-33.06263579,20.60497469,455.8105293,5.33,6,4.4975,F,6,1.935088,2.300003,-0.280037,0.67924,0.33852,-0.406729,0.296963,-0.257669,-1.175054,-0.096475,-1.166946,0.672939
11,f125_power.wav,125,2,2,2,4,6,5,2,3,3,6,6,5,2,5,2.67,5.67,1303.862862,65835.4873,1295.089802,62928.86784,60.01625489,165.4552993,57.46116385,183.8927167,176.5093407,1920.650529,163.8666961,2437.085818,BATNA,hi,180.6128624,24469.9973,1.235431493,-33.06263579,20.60497469,455.8105293,2.33,5.33,3.665,F,6,1.935088,2.300003,-0.280037,0.67924,0.33852,-0.406729,0.296963,-0.257669,-1.175054,-0.096475,-1.166946,0.672939
12,f125_power.wav,125,3,3,1,6,5,4,4,2,1,6,5,5,2.33,5,2.33,5.33,1303.862862,65835.4873,1295.089802,62928.86784,60.01625489,165.4552993,57.46116385,183.8927167,176.5093407,1920.650529,163.8666961,2437.085818,BATNA,hi,180.6128624,24469.9973,1.235431493,-33.06263579,20.60497469,455.8105293,2.67,5.67,3.9175,F,6,1.935088,2.300003,-0.280037,0.67924,0.33852,-0.406729,0.296963,-0.257669,-1.175054,-0.096475,-1.166946,0.672939
